상태,업체명,식별번호,규격,2025-12-17,2025-12-31,2026-01-29,2026-02-26,2026-03-25,2026-04-26,변동액,계약종료일
SAME,네오프랜드(주),24645802,"데스크톱컴퓨터, 네오프랜드, NDI62M2-C02U, Intel Core i5-12600K(3.7GHz)",,,1842270,1842270,1842270,1842270,0,2026.08.03
SAME,네오프랜드(주),24645800,"데스크톱컴퓨터, 네오프랜드, NDI62M2-C15T, Intel Core i5-12600K(3.7GHz)",,,1848350,1848350,1848350,1848350,0,2026.08.03
SAME,주식회사 에이텍컴퓨터,25569896,"데스크톱컴퓨터, 에이텍컴퓨터, A4TQ-7HBDF, Intel Core i7 14700(2.1GHz)",,,1890000,1890000,2193000,2193000,0,2029.09.30
SAME,주식회사 대우루컴즈,25563983,"데스크톱컴퓨터, 대우루컴즈, DT367B-476528, Intel Core i7 14700(2.1GHz)",,,1890000,2193000,2193000,,0,2029.09.30
SAME,주식회사 인텍,25822917,"데스크톱컴퓨터, 인텍, ITA176-T4532307, IntelCore i5-14500(2.6GHz)",,,1837300,2123300,2103300,2103300,0,2029.03.14
SAME,사단법인 나너우리,25785870,"데스크톱컴퓨터, 나너우리, IYU-M451RF, Intel Core i5 14500(2.6GHz)",,,1893900,2163900,2163900,2163900,0,2029.09.30
SAME,주식회사 삼보컴퓨터,26063779,"데스크톱컴퓨터, 삼보컴퓨터, DT281-GD71E-005, Intel Core Ultra 7 265(2.4GHz)",,,,2217000,2217000,2217000,0,2029.09.30
SAME,주식회사 삼보컴퓨터,26063757,"데스크톱컴퓨터, 삼보컴퓨터, DG481-GD51E-005, Intel Core Ultra 7 265(2.4GHz)",,,,2217000,2217000,2217000,0,2029.09.30
SAME,위메이드 보호작업장,25638703,"데스크톱컴퓨터, 위메이드 보호작업장, RTM-S4ZM56VZ, Intel Core i7 14700(2.1GHz)",,,1894100,,2309300,2309300,0,2026.07.19
SAME,위메이드 보호작업장,25638708,"데스크톱컴퓨터, 위메이드 보호작업장, RTS-S4ZM56VZ, Intel Core i7 14700(2.1GHz)",,,1894100,,2309300,2309300,0,2026.07.19
SAME,주식회사 에이치케이시스템,25770772,"데스크톱컴퓨터, 에이치케이시스템, HSB7-BY52P0, Intel Core i7 14700(2.1GHz)",,,1896400,1896400,2276800,2276800,0,2029.09.30
SAME,주식회사 에이치케이시스템,25769834,"데스크톱컴퓨터, 에이치케이시스템, HTB7-BY52P0, Intel Core i7 14700(2.1GHz)",,,1896400,1896400,2276800,2276800,0,2029.09.30
SAME,주식회사 비엔피,24663407,"데스크톱컴퓨터, 비엔피, B7M-2T16S5H1/G35, Intel Core i7 12700(2.1GHz)",,,1900000,2173000,2173000,2173000,0,2029.09.30
SAME,네오프랜드(주),24645801,"데스크톱컴퓨터, 네오프랜드, NDI62M2-C25T, Intel Core i5-12600K(3.7GHz)",,,1905300,1905300,1905300,1905300,0,2026.08.03
SAME,주식회사 엔와이컴퓨터,25564174,"데스크톱컴퓨터, 엔와이컴퓨터, NY-P147QI34A, Intel Core i7 14700(2.1GHz)",,,1908200,1908200,2121900,2121900,0,2029.09.30
SAME,주식회사 에이치케이시스템,25769847,"데스크톱컴퓨터, 에이치케이시스템, HTC7-BX5250, Intel Core i7 14700(2.1GHz)",,,1913100,1913100,2227500,2227500,0,2029.09.30
SAME,(주)컴트리,25101184,"데스크톱컴퓨터, 컴트리, CMG-D7J1LG0, Intel Core i7 13700(2.1GHz)",,,1915600,1915600,2134400,2134400,0,2029.09.30
SAME,주식회사 트리엠,25935415,"데스크톱컴퓨터, 트리엠, TU2-RB7-5106, Intel Core Ultra 7 265(2.4GHz)",,,1916600,1916600,2148200,2148200,0,2029.06.25
SAME,주식회사 기린,25661583,"데스크톱컴퓨터, 기린, KR176-S4732320, Intel&nbsp;Core&nbsp;i7-14700(2.1GHz)",,,,2356630,2356630,2356630,0,2029.09.30
SAME,네오프랜드(주),24645810,"데스크톱컴퓨터, 네오프랜드, NDI72M2-D12U, Intel Core i7 12700(2.1GHz)",,,1923690,1923690,2191880,2191880,0,2026.08.03
SAME,주식회사 에이텍컴퓨터,26023407,"데스크톱컴퓨터, 에이텍컴퓨터, A4RD-7FCEF, Intel Core i7-14700(2.1GHz)",,,1924000,1924000,2331000,,0,2029.09.30
SAME,위더스컴퓨터 주식회사,24521194,"데스크톱컴퓨터, 위더스컴퓨터, H6T-70N5H232-V50, Intel Core i7 12700(2.1GHz)",,,1924000,1924000,2233000,2233000,0,2029.09.30
SAME,위더스컴퓨터 주식회사,24521191,"데스크톱컴퓨터, 위더스컴퓨터, H6S-70N5H232-V50, Intel Core i7 12700(2.1GHz)",,,1924000,1924000,2233000,2233000,0,2029.09.30
DOWN,오렌지보호작업장,25613342,"데스크톱컴퓨터, 오렌지보호작업장, OMG-47002, Intel Core i7 14700(2.1GHz)",,,1925000,2377000,2377000,2222000,-155000,2029.09.30
SAME,주식회사 삼보컴퓨터,25569968,"데스크톱컴퓨터, 삼보컴퓨터, DT281-GB51Q-005, Intel Core i5 13500(2.5GHz)",,,1925000,,,,0,2029.09.30
SAME,(주)한성컴퓨터,25804002,"데스크톱컴퓨터, 한성컴퓨터, T15-B873215V0, Intel Core Ultra 7 265(2.4GHz)",,,,2387300,2387300,2387300,0,2027.08.08
SAME,주식회사 기린,25661577,"데스크톱컴퓨터, 기린, KR176-T4732320, Intel&nbsp;Core&nbsp;i7-14700(2.1GHz)",,,,2366630,2366630,2366630,0,2029.09.30
SAME,주식회사 트리엠,25935418,"데스크톱컴퓨터, 트리엠, TU2-RB7-503, Intel Core Ultra 7 265(2.4GHz)",,,1934900,1934900,2101500,2101500,0,2029.06.25
SAME,주식회사 주연테크,25694247,"데스크톱컴퓨터, 주연테크, JA-U52F1T2TS, Intel Core Ultra 5 245K(4.2GHz)",,,1937400,2460000,2320000,2320000,0,2029.09.30
SAME,주식회사 에이치케이시스템,25769824,"데스크톱컴퓨터, 에이치케이시스템, HTB5-BX5260, Intel Core i5 14500(2.6GHz)",,,1937400,1937400,2129400,2129400,0,2029.09.30
SAME,주식회사 삼보컴퓨터,25737224,"데스크톱컴퓨터, 삼보컴퓨터, DT281-GC51Q-010, Intel Core i5 14500(2.6GHz)",,,1945000,2170000,2170000,,0,2029.09.30
SAME,주식회사 에이치케이시스템,25769848,"데스크톱컴퓨터, 에이치케이시스템, HTC7-BY52P0, Intel Core i7 14700(2.1GHz)",,,1946400,1946400,2326800,2326800,0,2029.09.30
SAME,주식회사 에이치케이시스템,25770786,"데스크톱컴퓨터, 에이치케이시스템, HSC7-BY52P0, Intel Core i7 14700(2.1GHz)",,,1946400,1946400,2326800,2326800,0,2029.09.30
SAME,(주)유투,25545866,"데스크톱컴퓨터, 유투, T7E2-52E/B, Intel Core i7 14700(2.1GHz)",,,1949900,1949900,2233900,2233900,0,2029.09.30
SAME,삼호글로벌 주식회사,25495051,"데스크톱컴퓨터, 삼호글로벌, KOPS-14ULTRA5-161NS, Intel Core ULTRA5-125H(3.6GHz)",,,1950400,1950400,2179700,2179700,0,2029.04.22
SAME,주식회사 기린,25309007,"데스크톱컴퓨터, 기린, KR176-T3716327, Intel Core i7-13700(2.1GHz)",,,,2171300,2171300,2171300,0,2029.09.30
SAME,위메이드 보호작업장,25638699,"데스크톱컴퓨터, 위메이드 보호작업장, RTM-F22M5V6, Intel Core i5 14500(2.6GHz)",,,1954500,2190100,2033800,2033800,0,2026.07.19
SAME,주식회사 에이치케이시스템,25769843,"데스크톱컴퓨터, 에이치케이시스템, HTC5-BY5050, Intel Core i5 14500(2.6GHz)",,,1956200,1956200,2372200,2372200,0,2029.09.30
SAME,삼호글로벌 주식회사,25495050,"검색결과2,299건판매량순낮은가격순평점순최신등록순납품사례많은순",,,1960600,1960600,2210800,2210800,0,2029.04.22
SAME,주식회사 대우루컴즈,25563896,"데스크톱컴퓨터, 대우루컴즈, DT367B-37650A, Intel Core i7 13700(2.1GHz)",,,1963000,2326000,2326000,,0,2029.09.30
SAME,주식회사 비엔피,24732298,"데스크톱컴퓨터, 비엔피, B7M-2T16S5H1/G36, Intel Core i7 12700(2.1GHz)",,,1963500,2338500,2338500,2338500,0,2029.09.30
SAME,주식회사 에이치케이시스템,25769829,"데스크톱컴퓨터, 에이치케이시스템, HTB7-AYE0P0, Intel Core i7 13700(2.1GHz)",,,1970000,1970000,2489200,2489200,0,2029.09.30
SAME,주식회사 에이치케이시스템,25770759,"데스크톱컴퓨터, 에이치케이시스템, HSB7-AYE0P0, Intel Core i7 13700(2.1GHz)",,,1970000,1970000,2489200,2489200,0,2029.09.30
SAME,네오프랜드(주),24645803,"데스크톱컴퓨터, 네오프랜드, NDI62M2-C12U, Intel Core i5-12600K(3.7GHz)",,,1970820,1970820,1970820,1970820,0,2026.08.03
SAME,주식회사 트리엠,25935428,"데스크톱컴퓨터, 트리엠, TU2-RB5-506R55, Intel Core Ultra 5 235(3.4GHz)",,,1980200,1980200,2199800,2199800,0,2029.06.25
SAME,주식회사 에이텍컴퓨터,26060427,"데스크톱컴퓨터, 에이텍컴퓨터, A5TC-7NCEN, Intel Core Ultra 7 265(2.4GHz)",,,1988000,1988000,2437000,2437000,0,2029.09.30
SAME,주식회사 비엔피,24663396,"데스크톱컴퓨터, 비엔피, B5M-2T16S5H1/G60, Intel Core i5 12500(3.0GHz)",,,1989900,2248900,2248900,2248900,0,2029.09.30
SAME,주식회사 티원엘에스,25634782,"데스크톱컴퓨터, 티원엘에스, TMB-D7192FS, Intel Core i7 14700(2.1GHz)",,,1998200,1998200,2155600,2155600,0,2029.03.18
SAME,주식회사 인텍,25319776,"데스크톱컴퓨터, 인텍, IT176-T3716327, Intel Core i7-13700(2.1GHz)",,,2002100,2264100,2264100,2264100,0,2029.03.14
SAME,주식회사 기린,25001141,"데스크톱컴퓨터, 기린, KR176-T3732315, Intel Core i7 13700(2.1GHz)",,,,2469330,2469330,2469330,0,2029.09.30
SAME,네오프랜드(주),24645804,"데스크톱컴퓨터, 네오프랜드, NDI62M2-C05U, Intel Core i5-12600K(3.7GHz)",,,2004680,2004680,2004680,2004680,0,2026.08.03
SAME,주식회사 에이치케이시스템,25769835,"데스크톱컴퓨터, 에이치케이시스템, HTB7-BYE0P0, Intel Core i7 14700(2.1GHz)",,,2008300,2008300,2529700,2529700,0,2029.09.30
SAME,주식회사 에이치케이시스템,25770773,"데스크톱컴퓨터, 에이치케이시스템, HSB7-BYE0P0, Intel Core i7 14700(2.1GHz)",,,2008300,2008300,2529700,2529700,0,2029.09.30
SAME,주식회사 티원엘에스,25855490,"데스크톱컴퓨터, 티원엘에스, TMB-D7392ES, Intel Core i7 14700(2.1GHz)",,,2017500,,,,0,2029.03.18
SAME,네오프랜드(주),25590588,"데스크톱컴퓨터, 네오프랜드, NDI54M4-C15A, Intel Core i5 14500(2.6GHz)",,,2017960,2017960,2017960,2017960,0,2026.08.03
SAME,주식회사 에이텍컴퓨터,26060423,"데스크톱컴퓨터, 에이텍컴퓨터, A5TC-5VBDF, Intel Core Ultra 5 235(3.4GHz)",,,2019000,2019000,2293000,2293000,0,2029.09.30
SAME,주식회사 아이브리지닷컴,25628964,"데스크톱컴퓨터, 아이브리지닷컴, M7-X47B-2A2A, i7-14700(2.1GHz)",,,2024900,2024900,2345900,2345900,0,2028.12.03
SAME,주식회사 기린,24481744,"데스크톱컴퓨터, 기린, KR161-T2732327, Intel Core i7 12700(2.1GHz)",,,,2447900,2447900,2447900,0,2029.09.30
SAME,주식회사 서버앤컴퓨터,24158991,"데스크톱컴퓨터, 서버앤컴퓨터, DECA-T73222G70, Intel Core i7 10700(2.9GHz)",,,2030800,2030800,2223900,2223900,0,2026.04.29
SAME,주식회사 기린,24481824,"데스크톱컴퓨터, 기린, KR161-T2732427, Intel Core i7 12700(2.1GHz)",,,,2476530,2476530,2476530,0,2029.09.30
SAME,(주)컴트리,25797485,"데스크톱컴퓨터, 컴트리, CS4-E73-BS0001, Intel Core i7 14700(2.1GHz)",,,2033010,2033010,2391600,2391600,0,2029.09.30
SAME,주식회사 인텍,25319773,"데스크톱컴퓨터, 인텍, IT176-T3732307, Intel Core i7-13700(2.1GHz)",,,2035600,,,,0,2029.03.14
SAME,(주)레드스톤시스템,25618457,"데스크톱컴퓨터, 레드스톤시스템, DMY-4766HMX, Intel Core i7 14700(2.1GHz)",,,2046500,2302500,2302500,,0,2029.09.30
SAME,주식회사 삼보컴퓨터,26063775,"데스크톱컴퓨터, 삼보컴퓨터, DT281-GD51E-004, Intel Core Ultra 5 235(3.4GHz)",,,2049000,2293000,2293000,2293000,0,2029.09.30
SAME,주식회사 대우루컴즈,25563998,"데스크톱컴퓨터, 대우루컴즈, DT367B-37652A, Intel Core i7 13700(2.1GHz)",,,2049000,2412000,2412000,,0,2029.09.30
SAME,위메이드 보호작업장,25229341,"데스크톱컴퓨터, 위메이드 보호작업장, RTS-S41M5V5, Intel Core i7 13700(2.1GHz)",,,2050000,2417700,2291700,2291700,0,2026.07.19
SAME,주식회사 에이치케이시스템,25769849,"데스크톱컴퓨터, 에이치케이시스템, HTC7-BYE0P0, Intel Core i7 14700(2.1GHz)",,,2058300,2058300,2579700,2579700,0,2029.09.30
SAME,주식회사 에이치케이시스템,25770787,"데스크톱컴퓨터, 에이치케이시스템, HSC7-BYE0P0, Intel Core i7 14700(2.1GHz)",,,2058300,2058300,2579700,2579700,0,2029.09.30
SAME,삼영테크 주식회사,25558696,"데스크톱컴퓨터, 삼영테크, xseries-m970R32S1H2V4, AMD Ryzen7 9700X(3.8GHz)",,,2061300,2539000,2423200,2423200,0,2028.02.07
SAME,주식회사 비엔피,24732300,"데스크톱컴퓨터, 비엔피, B7M-2T16S1H2/G36, Intel Core i7 12700(2.1GHz)",,,2061700,2498700,2498700,2498700,0,2029.09.30
SAME,주식회사 기린,25309006,"데스크톱컴퓨터, 기린, KR176-T3732307, Intel Core i7-13700(2.1GHz)",,,,2338700,2338700,2338700,0,2029.09.30
SAME,주식회사 에이텍컴퓨터,25569891,"데스크톱컴퓨터, 에이텍컴퓨터, A4TQ-7VBDN, Intel Core i7 14700(2.1GHz)",,,2070000,2070000,2326000,2326000,0,2029.09.30
SAME,주식회사 대우루컴즈,25563992,"검색결과2,091건판매량순낮은가격순평점순최신등록순납품사례많은순높은할인율",,,2070000,2326000,2326000,,0,2029.09.30
SAME,주식회사 기린,24481734,"데스크톱컴퓨터, 기린, KR166-T2732327, Intel Core i7 12700(2.1GHz)",,,,2497900,2497900,2497900,0,2029.09.30
SAME,삼호글로벌 주식회사,25495046,"데스크톱컴퓨터, 삼호글로벌, KOPS-KS1355H-SS5NN, Intel Core i7 1355U(1.7GHz)",,,2094500,2094500,2346700,2346700,0,2029.04.22
SAME,주식회사 주연테크,25694259,"데스크톱컴퓨터, 주연테크, JA-U72F1T2TS, Intel Core Ultra 7 265K(3.9GHz)",,,2097400,2643000,2643000,2643000,0,2029.09.30
SAME,주식회사 주연테크,25694287,"데스크톱컴퓨터, 주연테크, JS-U72F1T2TS, Intel Core Ultra 7 265K(3.9GHz)",,,2097400,2643000,2643000,2643000,0,2029.09.30
SAME,주식회사 에이텍컴퓨터,26063840,"데스크톱컴퓨터, 에이텍컴퓨터, A5TC-7HBDF, Intel Core Ultra 7 265(2.4GHz)",,,2099000,2099000,2385000,2385000,0,2029.09.30
SAME,주식회사 스마트인디지털,25653027,"데스크톱컴퓨터, 스마트인디지털, SLM7-PGJSBT(406), Intel Core i7-14700(2.1GHz)",,,2103800,2103800,2276200,2276200,0,2029.09.30
SAME,주식회사 트리엠,25935414,"데스크톱컴퓨터, 트리엠, TU2-RB7-506R55, Intel Core Ultra 7 265(2.4GHz)",,,2130200,2130200,2349800,2349800,0,2029.06.25
SAME,(주)컴트리,25101174,"데스크톱컴퓨터, 컴트리, CMG-D7I3MG0, Intel Core i7 13700(2.1GHz)",,,2130200,,,,0,2029.09.30
SAME,위메이드 보호작업장,25638707,"데스크톱컴퓨터, 위메이드 보호작업장, RTS-S43M6V6, Intel Core i7 14700(2.1GHz)",,,2130300,2625300,2552300,2552300,0,2026.07.19
SAME,네오프랜드(주),24645805,"데스크톱컴퓨터, 네오프랜드, NDI62M2-C15U, Intel Core i5-12600K(3.7GHz)",,,2133230,2133230,2133230,2133230,0,2026.08.03
SAME,주식회사 에이치케이시스템,25769850,"데스크톱컴퓨터, 에이치케이시스템, HTC7-BY5050, Intel Core i7 14700(2.1GHz)",,,2136900,2136900,2587300,2587300,0,2029.09.30
SAME,네오프랜드(주),24645811,"데스크톱컴퓨터, 네오프랜드, NDI72M2-D25U, Intel Core i7 12700(2.1GHz)",,,2143050,2143050,2411240,2411240,0,2026.08.03
SAME,네오프랜드(주),24645813,"데스크톱컴퓨터, 네오프랜드, NDI72M2-C12V, Intel Core i7 12700(2.1GHz)",,,2144170,2144170,2144170,2144170,0,2026.08.03
SAME,주식회사 에이텍컴퓨터,25569894,"데스크톱컴퓨터, 에이텍컴퓨터, A4TQ-7VBDF, Intel Core i7 14700(2.1GHz)",,,2156000,2156000,2412000,2412000,0,2029.09.30
SAME,주식회사 대우루컴즈,25563981,"데스크톱컴퓨터, 대우루컴즈, DT367B-47652A, Intel Core i7 14700(2.1GHz)",,,2156000,2412000,2412000,,0,2029.09.30
SAME,네오프랜드(주),24645814,"데스크톱컴퓨터, 네오프랜드, NDI72M2-D16U, Intel Core i7 12700(2.1GHz)",,,2174110,2174110,2570450,2570450,0,2026.08.03
SAME,주식회사 인텍,25319774,"데스크톱컴퓨터, 인텍, IT176-T3732327, Intel Core i7-13700(2.1GHz)",,,2184600,,,,0,2029.03.14
SAME,사단법인 나너우리,25784885,"데스크톱컴퓨터, 나너우리, IYU-M471RG, Intel Core i7 14700(2.1GHz)",,,2185400,,,,0,2029.09.30
SAME,주식회사 기린,25281303,"데스크톱컴퓨터, 기린, KR176-T3732327F, Intel Core i7-13700(2.1GHz)",,,,2491600,2491600,2491600,0,2029.09.30
SAME,네오프랜드(주),24645806,"데스크톱컴퓨터, 네오프랜드, NDI62M2-C25U, Intel Core i5-12600K(3.7GHz)",,,2190180,2190180,2190180,2190180,0,2026.08.03
SAME,주식회사 서버앤컴퓨터,24589664,"데스크톱컴퓨터, 서버앤컴퓨터, DODE-T73222R70, Intel Core i7 12700(2.1GHz)",,,2191500,2191500,2443700,2443700,0,2026.04.29
SAME,(주)다컴시스템,25586024,"데스크톱컴퓨터, 다컴시스템, MI4FKD-5643BA, Intel Core i7 14700(2.1GHz)",,,2195000,2195000,2685000,2685000,0,2029.09.30
SAME,네오프랜드(주),24645807,"데스크톱컴퓨터, 네오프랜드, NDI62M2-D15U, Intel Core i5-12600K(3.7GHz)",,,2197630,2197630,2465820,2465820,0,2026.08.03
SAME,주식회사 인텍,25822921,"데스크톱컴퓨터, 인텍, ITA176-T4732327, IntelCore i7-14700(2.1GHz)",,,2200300,2536300,2536300,2536300,0,2029.03.14
SAME,주식회사 대우루컴즈,25563947,"데스크톱컴퓨터, 대우루컴즈, DT367B-37250A, Intel Core i7 13700(2.1GHz)",,,2208000,2669000,2669000,,0,2029.09.30
SAME,네오프랜드(주),24645815,"데스크톱컴퓨터, 네오프랜드, NDI72M2-D12V, Intel Core i7 12700(2.1GHz)",,,2208570,2208570,2476760,2476760,0,2026.08.03
SAME,(주)컴트리,25797467,"데스크톱컴퓨터, 컴트리, CM4-E76-B0002, Intel Core i7 14700(2.1GHz)",,,2219310,,,,0,2029.09.30
SAME,주식회사 에이텍컴퓨터,25573222,"데스크톱컴퓨터, 에이텍컴퓨터, A4DK-ANBGN, Intel Core i5 14500(2.6GHz)/Intel Core i3 14100(2.5GHz), 망분리",,,2221000,2221000,2716000,2716000,0,2029.09.30
SAME,주식회사 기린,25661573,"데스크톱컴퓨터, 기린, KR176-T4932320, Intel&nbsp;Core&nbsp;i9-14900(2.0GHz)",,,2223130,2625930,2625930,2625930,0,2029.09.30
SAME,(주)한성컴퓨터,25411621,"데스크톱컴퓨터, 한성컴퓨터, T13-X773251V0, Intel Core i7 13700(2.1GHz)",,,2226300,2438800,2388800,2388800,0,2027.08.08
SAME,위메이드 보호작업장,25229327,"데스크톱컴퓨터, 위메이드 보호작업장, RTM-S41M5V7, Intel Core i7 13700(2.1GHz)",,,2229900,2653700,2527700,2527700,0,2026.07.19
SAME,주식회사 트리엠,25935412,"데스크톱컴퓨터, 트리엠, TU2-RB7-506R56, Intel Core Ultra 7 265(2.4GHz)",,,2230200,2230200,2439500,2439500,0,2029.06.25
SAME,주식회사 인텍,25232534,"데스크톱컴퓨터, 인텍, IT176-T3732317, Intel Core i7-13700(2.1GHz)",,,2235600,,,,0,2029.03.14
SAME,위메이드 보호작업장,25638704,"데스크톱컴퓨터, 위메이드 보호작업장, RTM-S43M6V6, Intel Core i7 14700(2.1GHz)",,,2236700,,2567900,2567900,0,2026.07.19
SAME,네오프랜드(주),24645808,"데스크톱컴퓨터, 네오프랜드, NDI62M2-D25U, Intel Core i5-12600K(3.7GHz)",,,2254580,2254580,2522770,2522770,0,2026.08.03
SAME,주식회사 비엔피,25031931,"데스크톱컴퓨터, 비엔피, B7M-3T32S1H2/G36, Intel Core i7 13700(2.1GHz)",,,2273700,2847700,2847700,2847700,0,2029.09.30
SAME,주식회사 인텍,25822922,"데스크톱컴퓨터, 인텍, ITA176-T4732427, IntelCore i7-14700(2.1GHz)",,,2277300,2641300,2641300,2641300,0,2029.03.14
SAME,주식회사 삼보컴퓨터,26063758,"데스크톱컴퓨터, 삼보컴퓨터, DG481-GD71E-005, Intel Core Ultra 7 265(2.4GHz)",,,,,2710000,2710000,0,2029.09.30
SAME,주식회사 서버앤컴퓨터,24589665,"데스크톱컴퓨터, 서버앤컴퓨터, DODE-T73225R70, Intel Core i7 12700(2.1GHz)",,,2292500,2292500,2590700,2590700,0,2026.04.29
SAME,주식회사 대우루컴즈,25563939,"데스크톱컴퓨터, 대우루컴즈, DT367B-37252A, Intel Core i7 13700(2.1GHz)",,,2294000,2755000,2755000,,0,2029.09.30
SAME,네오프랜드(주),25590589,"데스크톱컴퓨터, 네오프랜드, NDI54M4-C15B, Intel Core i5 14500(2.6GHz)",,,2300960,2300960,2300960,2300960,0,2026.08.03
SAME,주식회사 서버앤컴퓨터,24589666,"데스크톱컴퓨터, 서버앤컴퓨터, DODE-T732210R70, Intel Core i7 12700(2.1GHz)",,,2310700,2310700,2646700,2646700,0,2026.04.29
SAME,주식회사 에이텍컴퓨터,25569890,"데스크톱컴퓨터, 에이텍컴퓨터, A4TQ-7VCDN, Intel Core i7 14700(2.1GHz)",,,2315000,2315000,2669000,2669000,0,2029.09.30
SAME,주식회사 대우루컴즈,25563913,"데스크톱컴퓨터, 대우루컴즈, DT367B-47250A, Intel Core i7 14700(2.1GHz)",,,2315000,2669000,2669000,,0,2029.09.30
SAME,주식회사 기린,24481779,"데스크톱컴퓨터, 기린, KR161-T2932327, Intel Core i9 12900(2.4GHz)",,,,2747500,2747500,2747500,0,2029.09.30
SAME,주식회사 서버앤컴퓨터,24589667,"데스크톱컴퓨터, 서버앤컴퓨터, DODE-T732410R70, Intel Core i7 12700(2.1GHz)",,,2333100,2333100,2641600,2641600,0,2026.04.29
SAME,위더스컴퓨터 주식회사,24489398,"데스크톱컴퓨터, 위더스컴퓨터, H6X-70N5H232-V60, Intel Core i7 12700(2.1GHz)",,,2334000,2334000,2769000,2769000,0,2029.09.30
SAME,(주)레드스톤시스템,25618459,"데스크톱컴퓨터, 레드스톤시스템, DMY-4769HMU, Intel Core i7 14700(2.1GHz)",,,2338000,2721000,2721000,,0,2029.09.30
SAME,주식회사 웰메이드컴퓨터,25248810,"데스크톱컴퓨터, 웰메이드컴퓨터, WAD-I31S5DO-G6, Intel Core i3-13100(3.4GHz)",,,2346500,2594900,2594900,2594900,0,2028.01.12
DOWN,오렌지보호작업장,25613343,"데스크톱컴퓨터, 오렌지보호작업장, OMG-47003, Intel Core i7 14700(2.1GHz)",,,2356000,2695000,2695000,2540000,-155000,2029.09.30
SAME,삼호글로벌 주식회사,25495053,"데스크톱컴퓨터, 삼호글로벌, KOPS-KS1355H-SS51S, Intel Core i7 1355U(1.7GHz)",,,2368800,2368800,2635400,2635400,0,2029.04.22
SAME,주식회사 스마트인디지털,25653026,"데스크톱컴퓨터, 스마트인디지털, SLM7-CGJSBT(406), Intel Core i7-14700(2.1GHz)",,,2384200,2384200,2672900,2672900,0,2029.09.30
SAME,주식회사 에이텍컴퓨터,25569889,"데스크톱컴퓨터, 에이텍컴퓨터, A4TQ-7VCDF, Intel Core i7 14700(2.1GHz)",,,2401000,2401000,2755000,2755000,0,2029.09.30
SAME,주식회사 대우루컴즈,25563905,"데스크톱컴퓨터, 대우루컴즈, DT367B-47252A, Intel Core i7 14700(2.1GHz)",,,2401000,2755000,2755000,,0,2029.09.30
SAME,(주)컴트리,25797448,"데스크톱컴퓨터, 컴트리, CM4-E76-Q0003, Intel Core i7 14700(2.1GHz)",,,2404610,,,,0,2029.09.30
SAME,네오프랜드(주),24645824,"데스크톱컴퓨터, 네오프랜드, NDI72M2-D25V, Intel Core i7 12700(2.1GHz)",,,2427930,2427930,2696120,2696120,0,2026.08.03
SAME,네오프랜드(주),25590592,"데스크톱컴퓨터, 네오프랜드, NDI74M4-C15B, Intel Core i7 14700(2.1GHz)",,,2431140,2431140,2431140,2431140,0,2026.08.03
SAME,주식회사 삼보컴퓨터,25577284,"데스크톱컴퓨터, 삼보컴퓨터, DT281-GC71Q-012, Intel Core i7 14700(2.1GHz)",,,,,,,0,2029.09.30
SAME,주식회사 에이텍컴퓨터,26063841,"데스크톱컴퓨터, 에이텍컴퓨터, A5TC-7VCDF, Intel Core Ultra 7 265(2.4GHz)",,,2444000,2444000,2816000,2816000,0,2029.09.30
SAME,주식회사 티원엘에스,24884618,"데스크톱컴퓨터, 티원엘에스, TMB-C93916, Intel Core i9 13900(2.0GHz)",,,2451000,,,,0,2029.03.18
SAME,네오프랜드(주),24645822,"데스크톱컴퓨터, 네오프랜드, NDI72M2-D16V, Intel Core i7 12700(2.1GHz)",,,2458990,2458990,2855330,2855330,0,2026.08.03
SAME,삼호글로벌 주식회사,25495052,"데스크톱컴퓨터, 삼호글로벌, KOPS-KS1355H-SS12S, Intel Core i7 1355U(1.7GHz)",,,2480700,2480700,2800500,2800500,0,2029.04.22
SAME,몬스타주식회사,25493410,"데스크톱컴퓨터, 몬스타, MPC-M147R32S512V406, Intel Core i7 14700(5.4GHz)",,,,,2861250,2861250,0,2027.08.24
SAME,주식회사 엔와이컴퓨터,25558791,"데스크톱컴퓨터, 엔와이컴퓨터, NY-P147QN38, Intel Core i7 14700(2.1GHz)",,,2501800,2501800,2777800,2777800,0,2029.09.30
SAME,(주)컴트리,25797449,"데스크톱컴퓨터, 컴트리, CM4-E76-Q0004, Intel Core i7 14700(2.1GHz)",,,2502010,,,,0,2029.09.30
SAME,위더스컴퓨터 주식회사,24489399,"데스크톱컴퓨터, 위더스컴퓨터, H6X-70N5H232-V70, Intel Core i7 12700(2.1GHz)",,,2530000,2530000,2839000,2839000,0,2029.09.30
SAME,주식회사 주연테크,25152041,"데스크톱컴퓨터, 주연테크, J-1372F1TS46, Intel Core i7 13700(2.1GHz)",,,2542200,2950000,2950000,2950000,0,2029.09.30
SAME,(주)다컴시스템,25717396,"데스크톱컴퓨터, 다컴시스템, TI76-4721246, intel Core i7-14700(2.1GHz)",,,2558000,2558000,3052000,3052000,0,2029.09.30
SAME,주식회사 기린,24481782,"데스크톱컴퓨터, 기린, KR166-T2932428, Intel Core i9 12900(2.4GHz)",,,,2881300,2881300,2881300,0,2029.09.30
